Iteration	 Training error	 Validation error 
1	0.00207584	0
2	0.00203325	0
3	0.00199226	0
4	0.0019531	0
5	0.00191564	0
6	0.00187978	0
7	0.00184541	0
8	0.00181244	0
9	0.00178079	0
10	0.00175037	0
11	0.00172111	0
12	0.00169294	0
13	0.00166581	0
14	0.00163965	0
15	0.00161441	0
16	0.00159005	0
17	0.00156651	0
18	0.00154375	0
19	0.00152174	0
20	0.00150044	0
21	0.00147981	0
22	0.00145982	0
23	0.00144044	0
24	0.00142164	0
25	0.0014034	0
26	0.00138568	0
27	0.00136847	0
28	0.00135175	0
29	0.00133549	0
30	0.00131967	0
31	0.00130428	0
32	0.00128929	0
33	0.0012747	0
34	0.00126048	0
35	0.00124662	0
36	0.00123311	0
37	0.00121993	0
38	0.00120707	0
39	0.00119452	0
40	0.00118227	0
41	0.0011703	0
42	0.00115861	0
43	0.00114718	0
44	0.00113601	0
45	0.00112509	0
46	0.00111441	0
47	0.00110396	0
48	0.00109374	0
49	0.00108373	0
50	0.00107392	0
51	0.00106433	0
52	0.00105492	0
53	0.00104571	0
54	0.00103668	0
55	0.00102783	0
56	0.00101915	0
57	0.00101063	0
58	0.00100228	0
59	0.000994091	0
60	0.000986051	0
61	0.00097816	0
62	0.000970413	0
63	0.000962805	0
64	0.000955334	0
65	0.000947996	0
66	0.000940786	0
67	0.000933701	0
68	0.000926738	0
69	0.000919893	0
70	0.000913164	0
71	0.000906547	0
72	0.00090004	0
73	0.000893639	0
74	0.000887342	0
75	0.000881146	0
76	0.000875049	0
77	0.000869048	0
78	0.00086314	0
79	0.000857325	0
80	0.000851598	0
81	0.000845959	0
82	0.000840405	0
83	0.000834934	0
84	0.000829544	0
85	0.000824233	0
86	0.000819	0
87	0.000813842	0
88	0.000808758	0
89	0.000803747	0
90	0.000798806	0
91	0.000793934	0
92	0.00078913	0
93	0.000784391	0
94	0.000779718	0
95	0.000775108	0
96	0.000770559	0
97	0.000766072	0
98	0.000761643	0
99	0.000757273	0
100	0.00075296	0
101	0.000748702	0
102	0.000744499	0
103	0.00074035	0
104	0.000736253	0
105	0.000732207	0
106	0.000728212	0
107	0.000724266	0
108	0.000720368	0
109	0.000716518	0
110	0.000712715	0
111	0.000708957	0
112	0.000705244	0
113	0.000701575	0
114	0.000697949	0
115	0.000694366	0
116	0.000690824	0
117	0.000687323	0
118	0.000683862	0
119	0.00068044	0
120	0.000677057	0
121	0.000673712	0
122	0.000670404	0
123	0.000667132	0
124	0.000663897	0
125	0.000660697	0
126	0.000657532	0
127	0.000654401	0
128	0.000651303	0
129	0.000648239	0
130	0.000645207	0
131	0.000642207	0
132	0.000639238	0
133	0.0006363	0
134	0.000633392	0
135	0.000630514	0
136	0.000627666	0
137	0.000624846	0
138	0.000622055	0
139	0.000619292	0
140	0.000616556	0
141	0.000613847	0
142	0.000611165	0
143	0.00060851	0
144	0.00060588	0
145	0.000603275	0
146	0.000600696	0
147	0.000598141	0
148	0.000595611	0
149	0.000593104	0
150	0.000590621	0
151	0.000588161	0
152	0.000585725	0
153	0.00058331	0
154	0.000580918	0
155	0.000578548	0
156	0.000576199	0
157	0.000573872	0
158	0.000571565	0
159	0.000569279	0
160	0.000567014	0
161	0.000564768	0
162	0.000562543	0
163	0.000560337	0
164	0.00055815	0
165	0.000555982	0
166	0.000553833	0
167	0.000551702	0
168	0.000549589	0
169	0.000547495	0
170	0.000545418	0
171	0.000543358	0
172	0.000541316	0
173	0.000539291	0
174	0.000537283	0
175	0.000535291	0
176	0.000533315	0
177	0.000531356	0
178	0.000529413	0
179	0.000527485	0
180	0.000525573	0
181	0.000523676	0
182	0.000521794	0
183	0.000519928	0
184	0.000518076	0
185	0.000516238	0
186	0.000514415	0
187	0.000512606	0
188	0.000510812	0
189	0.000509031	0
190	0.000507263	0
191	0.00050551	0
192	0.000503769	0
193	0.000502042	0
194	0.000500328	0
195	0.000498626	0
196	0.000496938	0
197	0.000495262	0
198	0.000493598	0
199	0.000491947	0
200	0.000490308	0
201	0.000488681	0
202	0.000487065	0
203	0.000485462	0
204	0.00048387	0
205	0.000482289	0
206	0.00048072	0
207	0.000479162	0
208	0.000477615	0
209	0.000476079	0
210	0.000474554	0
211	0.000473039	0
212	0.000471535	0
213	0.000470042	0
214	0.000468558	0
215	0.000467085	0
216	0.000465623	0
217	0.00046417	0
218	0.000462727	0
219	0.000461294	0
220	0.00045987	0
221	0.000458457	0
222	0.000457052	0
223	0.000455657	0
224	0.000454271	0
225	0.000452895	0
226	0.000451528	0
227	0.000450169	0
228	0.00044882	0
229	0.000447479	0
230	0.000446147	0
231	0.000444823	0
232	0.000443509	0
233	0.000442202	0
234	0.000440904	0
235	0.000439614	0
236	0.000438333	0
237	0.000437059	0
238	0.000435794	0
239	0.000434536	0
240	0.000433287	0
241	0.000432045	0
242	0.000430811	0
243	0.000429585	0
244	0.000428366	0
245	0.000427154	0
246	0.00042595	0
247	0.000424754	0
248	0.000423564	0
249	0.000422382	0
250	0.000421207	0
251	0.000420039	0
252	0.000418878	0
253	0.000417724	0
254	0.000416577	0
255	0.000415437	0
256	0.000414303	0
257	0.000413176	0
258	0.000412056	0
259	0.000410942	0
260	0.000409835	0
261	0.000408734	0
262	0.00040764	0
263	0.000406552	0
264	0.00040547	0
265	0.000404394	0
266	0.000403325	0
267	0.000402261	0
268	0.000401204	0
269	0.000400152	0
270	0.000399107	0
271	0.000398067	0
272	0.000397033	0
273	0.000396005	0
274	0.000394983	0
275	0.000393966	0
276	0.000392955	0
277	0.00039195	0
278	0.00039095	0
279	0.000389956	0
280	0.000388967	0
281	0.000387983	0
282	0.000387005	0
283	0.000386032	0
284	0.000385064	0
285	0.000384101	0
286	0.000383144	0
287	0.000382192	0
288	0.000381244	0
289	0.000380302	0
290	0.000379365	0
291	0.000378433	0
292	0.000377505	0
293	0.000376583	0
294	0.000375665	0
295	0.000374752	0
296	0.000373844	0
297	0.00037294	0
298	0.000372041	0
299	0.000371147	0
300	0.000370258	0
301	0.000369373	0
302	0.000368492	0
303	0.000367616	0
304	0.000366744	0
305	0.000365877	0
306	0.000365014	0
307	0.000364156	0
308	0.000363302	0
309	0.000362452	0
310	0.000361606	0
311	0.000360764	0
312	0.000359927	0
313	0.000359094	0
314	0.000358265	0
315	0.00035744	0
316	0.000356619	0
317	0.000355802	0
318	0.000354989	0
319	0.00035418	0
320	0.000353375	0
321	0.000352573	0
322	0.000351776	0
323	0.000350982	0
324	0.000350193	0
325	0.000349407	0
326	0.000348624	0
327	0.000347846	0
328	0.000347071	0
329	0.0003463	0
330	0.000345532	0
331	0.000344768	0
332	0.000344008	0
333	0.000343251	0
334	0.000342498	0
335	0.000341748	0
336	0.000341002	0
337	0.000340259	0
338	0.00033952	0
339	0.000338783	0
