Iteration	 Training error	 Validation error 
1	0.347723	0
2	0.347358	0
3	0.346981	0
4	0.346376	0
5	0.344031	0
6	0.338252	0
7	0.324356	0
8	0.286812	0
9	0.217331	0
10	0.123554	0
11	0.0966361	0
12	0.0516793	0
13	0.0270096	0
14	0.0198982	0
15	0.0163225	0
16	0.0137742	0
17	0.0118884	0
18	0.0104377	0
19	0.00928863	0
20	0.00835713	0
21	0.00758772	0
22	0.00694223	0
23	0.00639354	0
24	0.00592186	0
25	0.00551238	0
26	0.00515383	0
27	0.00483746	0
28	0.00455641	0
29	0.00430519	0
30	0.00407939	0
31	0.00387541	0
32	0.00369029	0
33	0.00352157	0
34	0.00336722	0
35	0.00322549	0
36	0.00309493	0
37	0.00297428	0
38	0.00286248	0
39	0.0027586	0
40	0.00266184	0
41	0.00257151	0
42	0.00248698	0
43	0.00240773	0
44	0.00233328	0
45	0.00226321	0
46	0.00219716	0
47	0.00213479	0
48	0.0020758	0
49	0.00201994	0
50	0.00196695	0
51	0.00191663	0
52	0.00186878	0
53	0.00182323	0
54	0.00177982	0
55	0.00173839	0
56	0.00169883	0
57	0.001661	0
58	0.0016248	0
59	0.00159012	0
60	0.00155687	0
61	0.00152497	0
62	0.00149433	0
63	0.00146488	0
64	0.00143656	0
65	0.0014093	0
66	0.00138304	0
67	0.00135774	0
68	0.00133333	0
69	0.00130978	0
70	0.00128703	0
71	0.00126505	0
72	0.00124381	0
73	0.00122326	0
74	0.00120337	0
75	0.0011841	0
76	0.00116544	0
77	0.00114736	0
78	0.00112982	0
79	0.0011128	0
80	0.00109629	0
81	0.00108025	0
82	0.00106467	0
83	0.00104953	0
84	0.00103482	0
85	0.0010205	0
86	0.00100657	0
87	0.000993018	0
88	0.000979819	0
89	0.000966964	0
90	0.000954439	0
91	0.000942232	0
92	0.00093033	0
93	0.000918724	0
94	0.000907401	0
95	0.000896351	0
96	0.000885566	0
97	0.000875035	0
98	0.00086475	0
99	0.000854701	0
100	0.000844883	0
101	0.000835285	0
102	0.000825902	0
103	0.000816725	0
104	0.000807749	0
105	0.000798967	0
106	0.000790372	0
107	0.000781959	0
108	0.000773722	0
109	0.000765655	0
110	0.000757754	0
111	0.000750014	0
112	0.000742428	0
113	0.000734994	0
114	0.000727706	0
115	0.000720561	0
116	0.000713553	0
117	0.00070668	0
118	0.000699937	0
119	0.00069332	0
120	0.000686827	0
121	0.000680454	0
122	0.000674197	0
123	0.000668053	0
124	0.00066202	0
125	0.000656094	0
126	0.000650273	0
127	0.000644553	0
128	0.000638933	0
129	0.000633409	0
130	0.00062798	0
131	0.000622642	0
132	0.000617393	0
133	0.000612232	0
134	0.000607156	0
135	0.000602163	0
136	0.000597252	0
137	0.000592419	0
138	0.000587663	0
139	0.000582983	0
140	0.000578376	0
141	0.000573841	0
142	0.000569376	0
143	0.00056498	0
144	0.000560651	0
145	0.000556387	0
146	0.000552188	0
147	0.000548051	0
148	0.000543975	0
149	0.000539959	0
150	0.000536002	0
151	0.000532102	0
152	0.000528258	0
153	0.000524469	0
154	0.000520734	0
155	0.000517051	0
156	0.00051342	0
157	0.000509839	0
158	0.000506308	0
159	0.000502825	0
160	0.000499389	0
161	0.000496	0
162	0.000492656	0
163	0.000489356	0
164	0.000486101	0
165	0.000482888	0
166	0.000479717	0
167	0.000476588	0
168	0.000473499	0
169	0.000470449	0
