Iteration	 Training error	 Validation error 
1	0.34766	0
2	0.34643	0
3	0.345654	0
4	0.343669	0
5	0.337709	0
6	0.319994	0
7	0.274881	0
8	0.200541	0
9	0.132557	0
10	0.114678	0
11	0.0588175	0
12	0.0396278	0
13	0.0295547	0
14	0.0232943	0
15	0.0187597	0
16	0.0154331	0
17	0.0129572	0
18	0.0110852	0
19	0.00964228	0
20	0.00850736	0
21	0.0075973	0
22	0.00685454	0
23	0.00623871	0
24	0.00572095	0
25	0.00528025	0
26	0.00490104	0
27	0.00457159	0
28	0.0042829	0
29	0.00402797	0
30	0.00380132	0
31	0.00359854	0
32	0.00341611	0
33	0.00325115	0
34	0.00310128	0
35	0.00296455	0
36	0.00283932	0
37	0.0027242	0
38	0.00261803	0
39	0.00251981	0
40	0.00242869	0
41	0.00234393	0
42	0.00226489	0
43	0.002191	0
44	0.00212179	0
45	0.00205683	0
46	0.00199574	0
47	0.00193818	0
48	0.00188385	0
49	0.0018325	0
50	0.00178389	0
51	0.00173779	0
52	0.00169403	0
53	0.00165243	0
54	0.00161284	0
55	0.0015751	0
56	0.0015391	0
57	0.00150472	0
58	0.00147185	0
59	0.0014404	0
60	0.00141027	0
61	0.00138138	0
62	0.00135366	0
63	0.00132704	0
64	0.00130145	0
65	0.00127683	0
66	0.00125314	0
67	0.00123032	0
68	0.00120832	0
69	0.0011871	0
70	0.00116661	0
71	0.00114683	0
72	0.00112771	0
73	0.00110923	0
74	0.00109134	0
75	0.00107403	0
76	0.00105726	0
77	0.00104102	0
78	0.00102527	0
79	0.00100999	0
80	0.000995167	0
81	0.000980776	0
82	0.000966799	0
83	0.000953218	0
84	0.000940017	0
85	0.00092718	0
86	0.000914692	0
87	0.00090254	0
88	0.000890709	0
89	0.000879187	0
90	0.000867962	0
91	0.000857024	0
92	0.00084636	0
93	0.000835961	0
94	0.000825817	0
95	0.000815918	0
96	0.000806257	0
97	0.000796824	0
98	0.000787611	0
99	0.000778611	0
100	0.000769817	0
101	0.000761221	0
102	0.000752817	0
103	0.000744598	0
104	0.000736559	0
105	0.000728694	0
