Iteration	 Training error	 Validation error 
1	0.356472	0
2	0.349444	0
3	0.346911	0
4	0.345142	0
5	0.34206	0
6	0.337139	0
7	0.330264	0
8	0.321341	0
9	0.310226	0
10	0.296779	0
11	0.280967	0
12	0.26296	0
13	0.243143	0
14	0.222105	0
15	0.200619	0
16	0.179573	0
17	0.15982	0
18	0.141989	0
19	0.126389	0
20	0.113029	0
21	0.101707	0
22	0.0921166	0
23	0.0839268	0
24	0.0768316	0
25	0.0705777	0
26	0.0649794	0
27	0.0599242	0
28	0.0553626	0
29	0.0512735	0
30	0.0476234	0
31	0.0443557	0
32	0.0414129	0
33	0.0387517	0
34	0.0363387	0
35	0.0341449	0
36	0.0321449	0
37	0.0303174	0
38	0.0286443	0
39	0.0271105	0
40	0.0257024	0
41	0.0244083	0
42	0.0232174	0
43	0.0221199	0
44	0.0211069	0
45	0.0201703	0
46	0.019303	0
47	0.0184984	0
48	0.0177506	0
49	0.0170545	0
50	0.0164053	0
51	0.0157987	0
52	0.0152311	0
53	0.0146991	0
54	0.0141997	0
55	0.0137301	0
56	0.0132879	0
57	0.0128709	0
58	0.0124771	0
59	0.0121048	0
60	0.0117524	0
61	0.0114183	0
62	0.0111012	0
63	0.0108	0
64	0.0105135	0
65	0.0102407	0
66	0.00998078	0
67	0.00973277	0
68	0.00949594	0
69	0.00926959	0
70	0.00905306	0
71	0.00884576	0
72	0.00864713	0
73	0.00845666	0
74	0.00827386	0
75	0.00809832	0
76	0.00792961	0
77	0.00776736	0
78	0.00761121	0
79	0.00746086	0
80	0.00731597	0
81	0.00717629	0
82	0.00704153	0
83	0.00691145	0
84	0.00678582	0
85	0.00666442	0
86	0.00654705	0
87	0.00643351	0
88	0.00632364	0
89	0.00621725	0
90	0.00611419	0
91	0.00601432	0
92	0.00591748	0
93	0.00582355	0
94	0.00573241	0
95	0.00564392	0
96	0.00555799	0
97	0.00547451	0
98	0.00539337	0
99	0.00531449	0
100	0.00523776	0
101	0.00516312	0
102	0.00509046	0
103	0.00501973	0
104	0.00495084	0
105	0.00488373	0
106	0.00481833	0
107	0.00475457	0
108	0.0046924	0
109	0.00463176	0
110	0.0045726	0
111	0.00451486	0
112	0.0044585	0
113	0.00440346	0
114	0.0043497	0
115	0.00429719	0
116	0.00424587	0
117	0.00419571	0
118	0.00414667	0
119	0.00409871	0
120	0.0040518	0
121	0.0040059	0
122	0.003961	0
123	0.00391704	0
124	0.00387401	0
125	0.00383187	0
126	0.0037906	0
127	0.00375018	0
128	0.00371057	0
129	0.00367176	0
130	0.00363372	0
131	0.00359642	0
132	0.00355985	0
133	0.00352399	0
134	0.00348882	0
135	0.00345431	0
136	0.00342045	0
137	0.00338723	0
138	0.00335461	0
139	0.0033226	0
140	0.00329116	0
141	0.0032603	0
142	0.00322998	0
143	0.0032002	0
144	0.00317095	0
145	0.0031422	0
146	0.00311395	0
147	0.00308619	0
148	0.00305889	0
149	0.00303206	0
150	0.00300568	0
151	0.00297973	0
152	0.00295422	0
153	0.00292912	0
154	0.00290443	0
155	0.00288013	0
156	0.00285623	0
157	0.0028327	0
158	0.00280954	0
159	0.00278675	0
160	0.00276431	0
161	0.00274221	0
162	0.00272046	0
163	0.00269903	0
164	0.00267793	0
165	0.00265714	0
166	0.00263666	0
167	0.00261648	0
168	0.0025966	0
169	0.00257701	0
170	0.0025577	0
171	0.00253867	0
172	0.00251991	0
173	0.00250142	0
174	0.00248319	0
175	0.00246521	0
176	0.00244748	0
177	0.00243	0
178	0.00241275	0
179	0.00239574	0
180	0.00237896	0
181	0.00236241	0
182	0.00234608	0
183	0.00232996	0
184	0.00231406	0
185	0.00229837	0
186	0.00228288	0
187	0.00226759	0
188	0.00225249	0
189	0.00223759	0
190	0.00222289	0
191	0.00220836	0
192	0.00219402	0
193	0.00217986	0
194	0.00216587	0
195	0.00215206	0
196	0.00213841	0
197	0.00212494	0
198	0.00211162	0
199	0.00209847	0
200	0.00208547	0
201	0.00207263	0
202	0.00205994	0
203	0.0020474	0
204	0.00203501	0
205	0.00202276	0
206	0.00201066	0
207	0.00199869	0
208	0.00198686	0
209	0.00197517	0
210	0.00196361	0
211	0.00195218	0
212	0.00194088	0
213	0.0019297	0
214	0.00191865	0
215	0.00190772	0
216	0.00189691	0
217	0.00188622	0
218	0.00187564	0
219	0.00186518	0
220	0.00185483	0
221	0.00184459	0
222	0.00183446	0
223	0.00182444	0
224	0.00181453	0
225	0.00180472	0
226	0.00179501	0
227	0.0017854	0
228	0.00177589	0
229	0.00176648	0
230	0.00175717	0
231	0.00174795	0
232	0.00173882	0
233	0.00172978	0
234	0.00172084	0
235	0.00171199	0
236	0.00170322	0
237	0.00169454	0
238	0.00168595	0
239	0.00167744	0
240	0.00166901	0
241	0.00166067	0
242	0.0016524	0
243	0.00164422	0
244	0.00163611	0
245	0.00162808	0
246	0.00162013	0
247	0.00161225	0
248	0.00160445	0
249	0.00159672	0
250	0.00158906	0
251	0.00158148	0
252	0.00157396	0
253	0.00156651	0
254	0.00155913	0
255	0.00155182	0
256	0.00154457	0
257	0.00153739	0
258	0.00153028	0
259	0.00152323	0
260	0.00151624	0
261	0.00150931	0
262	0.00150244	0
263	0.00149564	0
264	0.00148889	0
265	0.00148221	0
266	0.00147558	0
267	0.00146901	0
268	0.0014625	0
269	0.00145604	0
270	0.00144963	0
271	0.00144329	0
272	0.00143699	0
273	0.00143075	0
274	0.00142456	0
275	0.00141843	0
276	0.00141234	0
277	0.00140631	0
278	0.00140032	0
279	0.00139439	0
280	0.0013885	0
281	0.00138266	0
282	0.00137687	0
283	0.00137113	0
284	0.00136543	0
285	0.00135978	0
286	0.00135417	0
287	0.00134861	0
288	0.00134309	0
289	0.00133762	0
290	0.00133219	0
