Iteration	 Training error	 Validation error 
1	0.320584	0
2	0.283734	0
3	0.264224	0
4	0.242426	0
5	0.21681	0
6	0.191014	0
7	0.166883	0
8	0.145733	0
9	0.128498	0
10	0.114998	0
11	0.104468	0
12	0.0961714	0
13	0.0895437	0
14	0.0841683	0
15	0.0797404	0
16	0.0760377	0
17	0.0728968	0
18	0.0701964	0
19	0.0678456	0
20	0.0657755	0
21	0.0639332	0
22	0.0622781	0
23	0.060779	0
24	0.059412	0
25	0.0581587	0
26	0.0570051	0
27	0.0559401	0
28	0.0549551	0
29	0.0540427	0
30	0.0531969	0
31	0.0524122	0
32	0.0516835	0
33	0.0510064	0
34	0.0503765	0
35	0.0497896	0
36	0.0492421	0
37	0.0487302	0
38	0.0482509	0
39	0.0478009	0
40	0.0473774	0
41	0.0469779	0
42	0.0466	0
43	0.0462415	0
44	0.0459005	0
45	0.0455752	0
46	0.045264	0
47	0.0449654	0
48	0.044678	0
49	0.0444007	0
50	0.0441322	0
51	0.0438716	0
52	0.0436178	0
53	0.04337	0
54	0.0431273	0
55	0.0428889	0
56	0.042654	0
57	0.042422	0
58	0.042192	0
59	0.0419635	0
60	0.0417359	0
61	0.0415085	0
62	0.0412808	0
63	0.0410524	0
64	0.0408228	0
65	0.0405917	0
66	0.0403588	0
67	0.0401237	0
68	0.0398863	0
69	0.0396462	0
70	0.0394029	0
71	0.0391558	0
72	0.0389038	0
73	0.0386455	0
74	0.0383787	0
75	0.0381006	0
76	0.0378076	0
77	0.0374952	0
78	0.0371585	0
79	0.0367924	0
80	0.0363922	0
81	0.0359555	0
82	0.0354838	0
83	0.0349838	0
84	0.0344677	0
85	0.0339502	0
86	0.0334448	0
87	0.0329602	0
88	0.0325005	0
89	0.0320664	0
90	0.0316571	0
91	0.0312712	0
92	0.0309069	0
93	0.0305623	0
94	0.0302357	0
95	0.0299254	0
96	0.0296301	0
97	0.0293482	0
98	0.0290785	0
99	0.0288199	0
100	0.0285714	0
101	0.028332	0
102	0.0281007	0
103	0.0278767	0
104	0.0276592	0
105	0.0274475	0
106	0.0272407	0
107	0.0270381	0
108	0.0268388	0
109	0.0266422	0
110	0.0264473	0
111	0.0262534	0
112	0.0260595	0
113	0.0258647	0
114	0.0256679	0
115	0.0254681	0
116	0.0252641	0
117	0.0250548	0
118	0.0248392	0
119	0.0246163	0
120	0.0243854	0
121	0.024146	0
122	0.0238985	0
123	0.0236436	0
124	0.0233829	0
125	0.0231186	0
126	0.0228536	0
127	0.0225908	0
128	0.022333	0
129	0.0220823	0
130	0.0218404	0
131	0.0216081	0
132	0.0213854	0
133	0.021172	0
134	0.0209672	0
135	0.02077	0
136	0.0205795	0
137	0.0203947	0
138	0.0202149	0
139	0.0200391	0
140	0.0198667	0
141	0.0196971	0
142	0.0195296	0
143	0.0193637	0
144	0.0191991	0
145	0.0190353	0
146	0.0188719	0
147	0.0187087	0
148	0.0185452	0
149	0.0183812	0
150	0.0182165	0
151	0.0180507	0
152	0.0178835	0
153	0.0177148	0
154	0.0175442	0
155	0.0173714	0
156	0.0171961	0
157	0.017018	0
158	0.0168368	0
159	0.0166519	0
160	0.0164631	0
161	0.0162696	0
162	0.0160711	0
163	0.0158667	0
164	0.0156558	0
165	0.0154372	0
166	0.0152099	0
167	0.0149726	0
168	0.0147234	0
169	0.0144606	0
170	0.0141815	0
171	0.0138834	0
172	0.0135627	0
173	0.0132157	0
174	0.0128379	0
175	0.0124252	0
176	0.0119744	0
177	0.011485	0
178	0.0109608	0
179	0.0104124	0
180	0.00985715	0
181	0.00931695	0
182	0.00881198	0
183	0.00835533	0
184	0.00795101	0
185	0.00759606	0
186	0.00728411	0
187	0.00700813	0
188	0.00676179	0
189	0.00653987	0
190	0.00633826	0
191	0.00615369	0
192	0.00598364	0
193	0.00582607	0
194	0.00567936	0
195	0.00554219	0
196	0.00541347	0
197	0.00529228	0
198	0.00517784	0
199	0.00506948	0
200	0.00496661	0
201	0.00486874	0
202	0.00477541	0
203	0.00468622	0
204	0.00460084	0
205	0.00451893	0
206	0.00444024	0
207	0.0043645	0
208	0.0042915	0
209	0.00422103	0
210	0.00415292	0
211	0.004087	0
212	0.00402314	0
213	0.0039612	0
214	0.00390107	0
215	0.00384264	0
216	0.00378582	0
217	0.00373053	0
218	0.00367667	0
219	0.0036242	0
220	0.00357304	0
221	0.00352313	0
222	0.00347443	0
223	0.00342688	0
224	0.00338045	0
225	0.00333509	0
226	0.00329077	0
227	0.00324746	0
228	0.00320512	0
229	0.00316372	0
230	0.00312323	0
231	0.00308364	0
232	0.00304491	0
233	0.00300703	0
234	0.00296997	0
235	0.00293371	0
236	0.00289823	0
237	0.00286352	0
238	0.00282954	0
239	0.0027963	0
240	0.00276375	0
241	0.0027319	0
242	0.00270072	0
243	0.0026702	0
244	0.00264031	0
245	0.00261105	0
246	0.0025824	0
247	0.00255434	0
248	0.00252686	0
249	0.00249995	0
250	0.00247358	0
251	0.00244775	0
252	0.00242244	0
253	0.00239764	0
254	0.00237334	0
255	0.00234951	0
256	0.00232616	0
257	0.00230326	0
258	0.00228081	0
259	0.00225879	0
260	0.00223719	0
261	0.002216	0
262	0.00219521	0
263	0.00217482	0
264	0.0021548	0
265	0.00213515	0
266	0.00211586	0
267	0.00209692	0
268	0.00207832	0
269	0.00206006	0
270	0.00204211	0
271	0.00202448	0
272	0.00200716	0
273	0.00199014	0
