Iteration	 Training error	 Validation error 
1	0.339117	0
2	0.335395	0
3	0.332256	0
4	0.32824	0
5	0.323169	0
6	0.316219	0
7	0.306169	0
8	0.292305	0
9	0.274459	0
10	0.253148	0
11	0.22969	0
12	0.205842	0
13	0.183198	0
14	0.162761	0
15	0.144902	0
16	0.129623	0
17	0.1168	0
18	0.106198	0
19	0.0974626	0
20	0.0902272	0
21	0.0841837	0
22	0.0790907	0
23	0.0747578	0
24	0.071031	0
25	0.0677821	0
26	0.0648977	0
27	0.0622709	0
28	0.0597942	0
29	0.0573631	0
30	0.0549106	0
31	0.0524778	0
32	0.0502174	0
33	0.048232	0
34	0.0464746	0
35	0.0448275	0
36	0.0431726	0
37	0.041399	0
38	0.0394448	0
39	0.0375112	0
40	0.0360014	0
41	0.0346113	0
42	0.0332384	0
43	0.0322028	0
44	0.031316	0
45	0.0305523	0
46	0.0298949	0
47	0.0293047	0
48	0.0287766	0
49	0.028302	0
50	0.0278715	0
51	0.0274785	0
52	0.0271182	0
53	0.0267867	0
54	0.0264803	0
55	0.0261964	0
56	0.0259325	0
57	0.0256863	0
58	0.025456	0
59	0.0252401	0
60	0.025037	0
61	0.0248454	0
62	0.0246642	0
63	0.0244923	0
64	0.0243286	0
65	0.0241722	0
66	0.0240223	0
67	0.0238779	0
68	0.0237382	0
69	0.0236021	0
70	0.0234688	0
71	0.0233373	0
72	0.0232061	0
73	0.0230741	0
74	0.0229393	0
75	0.0227998	0
76	0.0226531	0
77	0.0224958	0
78	0.0223244	0
79	0.0221348	0
80	0.0219239	0
81	0.021691	0
82	0.0214409	0
83	0.021184	0
84	0.0209314	0
85	0.0206856	0
86	0.0204369	0
87	0.0201701	0
88	0.0198671	0
89	0.0195004	0
90	0.019011	0
91	0.018258	0
92	0.0168897	0
93	0.0144073	0
94	0.0124968	0
95	0.0099861	0
96	0.00943539	0
97	0.00840896	0
98	0.00766887	0
99	0.00753515	0
100	0.00699225	0
101	0.00673895	0
102	0.00655395	0
103	0.00635481	0
104	0.00618296	0
105	0.00603065	0
106	0.00588905	0
107	0.00575618	0
108	0.00563091	0
109	0.00551223	0
110	0.00539945	0
111	0.00529203	0
112	0.00518949	0
113	0.00509141	0
114	0.00499744	0
115	0.00490727	0
116	0.0048206	0
117	0.00473721	0
118	0.00465687	0
119	0.00457939	0
120	0.0045046	0
121	0.00443234	0
122	0.00436248	0
123	0.00429487	0
124	0.00422941	0
125	0.00416598	0
126	0.00410448	0
127	0.00404482	0
128	0.00398692	0
129	0.00393069	0
130	0.00387606	0
131	0.00382295	0
132	0.00377131	0
133	0.00372107	0
134	0.00367218	0
135	0.00362457	0
136	0.0035782	0
137	0.00353302	0
138	0.00348898	0
139	0.00344604	0
140	0.00340416	0
141	0.0033633	0
142	0.00332342	0
143	0.00328449	0
144	0.00324647	0
145	0.00320933	0
146	0.00317304	0
147	0.00313758	0
148	0.00310291	0
149	0.003069	0
150	0.00303584	0
151	0.0030034	0
152	0.00297165	0
153	0.00294058	0
154	0.00291015	0
155	0.00288036	0
156	0.00285118	0
157	0.00282259	0
158	0.00279458	0
159	0.00276713	0
160	0.00274021	0
161	0.00271382	0
162	0.00268794	0
163	0.00266256	0
164	0.00263766	0
165	0.00261322	0
166	0.00258924	0
167	0.0025657	0
168	0.00254259	0
169	0.0025199	0
170	0.00249761	0
171	0.00247572	0
172	0.00245422	0
173	0.00243309	0
174	0.00241233	0
175	0.00239192	0
176	0.00237185	0
177	0.00235213	0
178	0.00233274	0
179	0.00231366	0
180	0.0022949	0
181	0.00227644	0
182	0.00225829	0
183	0.00224042	0
184	0.00222284	0
185	0.00220553	0
186	0.00218849	0
187	0.00217172	0
188	0.00215521	0
189	0.00213894	0
190	0.00212293	0
191	0.00210715	0
192	0.00209161	0
193	0.0020763	0
194	0.00206122	0
195	0.00204635	0
196	0.0020317	0
197	0.00201726	0
198	0.00200303	0
