Iteration	 Training error	 Validation error 
1	0.346228	0
2	0.344517	0
3	0.34373	0
4	0.342564	0
5	0.340824	0
6	0.338279	0
7	0.334262	0
8	0.327937	0
9	0.318942	0
10	0.307605	0
11	0.293594	0
12	0.277734	0
13	0.258627	0
14	0.237615	0
15	0.218411	0
16	0.18939	0
17	0.217395	0
18	0.167095	0
19	0.307534	0
20	0.248631	0
21	0.252054	0
22	0.471627	0
23	0.481843	0
24	0.370517	0
25	0.371031	0
26	0.347294	0
27	0.339243	0
28	0.336217	0
29	0.332706	0
30	0.328728	0
31	0.323159	0
32	0.31289	0
33	0.28894	0
34	0.230678	0
35	0.188206	0
36	0.161135	0
37	0.133756	0
38	0.0883573	0
39	0.063749	0
40	0.0572352	0
41	0.0527696	0
42	0.0490014	0
43	0.0457784	0
44	0.0429734	0
45	0.040501	0
46	0.0383027	0
47	0.036335	0
48	0.0345631	0
49	0.0329587	0
50	0.0314987	0
51	0.0301642	0
52	0.0289396	0
53	0.0278117	0
54	0.0267695	0
55	0.0258034	0
56	0.0249055	0
57	0.0240687	0
58	0.0232868	0
59	0.0225545	0
60	0.0218672	0
61	0.0212209	0
62	0.020612	0
63	0.0200373	0
64	0.019494	0
65	0.0189795	0
66	0.0184918	0
67	0.0180286	0
68	0.0175882	0
69	0.017169	0
70	0.0167694	0
71	0.016388	0
72	0.0160238	0
73	0.0156754	0
74	0.015342	0
75	0.0150225	0
76	0.0147162	0
77	0.0144221	0
78	0.0141396	0
79	0.0138681	0
80	0.0136068	0
81	0.0133552	0
82	0.0131128	0
83	0.012879	0
84	0.0126535	0
85	0.0124358	0
86	0.0122255	0
87	0.0120222	0
88	0.0118256	0
89	0.0116353	0
90	0.0114511	0
91	0.0112727	0
92	0.0110997	0
93	0.010932	0
94	0.0107693	0
95	0.0106115	0
96	0.0104581	0
97	0.0103092	0
98	0.0101645	0
99	0.0100238	0
100	0.0098869	0
101	0.00975374	0
102	0.00962413	0
103	0.00949792	0
104	0.00937499	0
105	0.00925521	0
106	0.00913845	0
107	0.00902461	0
108	0.00891358	0
109	0.00880525	0
110	0.00869953	0
111	0.00859632	0
112	0.00849553	0
113	0.00839709	0
114	0.0083009	0
115	0.00820689	0
116	0.008115	0
117	0.00802514	0
118	0.00793725	0
119	0.00785127	0
120	0.00776713	0
121	0.00768478	0
122	0.00760417	0
123	0.00752522	0
124	0.0074479	0
125	0.00737216	0
126	0.00729794	0
127	0.0072252	0
128	0.00715391	0
129	0.007084	0
130	0.00701546	0
131	0.00694822	0
132	0.00688227	0
133	0.00681756	0
134	0.00675406	0
135	0.00669173	0
136	0.00663054	0
137	0.00657046	0
138	0.00651147	0
139	0.00645353	0
140	0.00639661	0
141	0.00634069	0
142	0.00628574	0
143	0.00623173	0
144	0.00617865	0
145	0.00612647	0
146	0.00607517	0
147	0.00602471	0
148	0.0059751	0
149	0.00592629	0
150	0.00587828	0
151	0.00583104	0
152	0.00578456	0
153	0.00573881	0
154	0.00569378	0
155	0.00564945	0
156	0.00560581	0
157	0.00556284	0
158	0.00552053	0
159	0.00547885	0
160	0.0054378	0
161	0.00539736	0
162	0.00535752	0
163	0.00531826	0
164	0.00527957	0
165	0.00524144	0
166	0.00520386	0
167	0.00516682	0
168	0.0051303	0
169	0.00509429	0
170	0.00505878	0
171	0.00502377	0
172	0.00498924	0
173	0.00495518	0
174	0.00492158	0
175	0.00488843	0
176	0.00485573	0
177	0.00482346	0
178	0.00479162	0
179	0.0047602	0
180	0.00472919	0
181	0.00469857	0
182	0.00466836	0
183	0.00463852	0
184	0.00460907	0
185	0.00457999	0
186	0.00455127	0
187	0.00452292	0
188	0.00449491	0
189	0.00446725	0
190	0.00443992	0
191	0.00441293	0
192	0.00438627	0
193	0.00435992	0
194	0.00433389	0
195	0.00430817	0
196	0.00428276	0
197	0.00425764	0
198	0.00423281	0
199	0.00420827	0
200	0.00418402	0
201	0.00416004	0
202	0.00413634	0
203	0.0041129	0
204	0.00408973	0
205	0.00406682	0
206	0.00404416	0
207	0.00402176	0
208	0.0039996	0
209	0.00397768	0
210	0.00395601	0
211	0.00393456	0
212	0.00391335	0
213	0.00389237	0
214	0.00387161	0
215	0.00385107	0
216	0.00383075	0
217	0.00381064	0
218	0.00379074	0
219	0.00377105	0
220	0.00375156	0
221	0.00373227	0
222	0.00371318	0
223	0.00369428	0
224	0.00367557	0
225	0.00365706	0
226	0.00363872	0
227	0.00362057	0
228	0.00360261	0
229	0.00358481	0
230	0.0035672	0
231	0.00354975	0
232	0.00353248	0
233	0.00351537	0
234	0.00349843	0
235	0.00348165	0
236	0.00346502	0
237	0.00344856	0
238	0.00343225	0
239	0.0034161	0
240	0.0034001	0
241	0.00338424	0
242	0.00336854	0
243	0.00335298	0
244	0.00333756	0
245	0.00332228	0
246	0.00330714	0
247	0.00329214	0
248	0.00327728	0
249	0.00326254	0
250	0.00324794	0
251	0.00323347	0
252	0.00321913	0
253	0.00320491	0
254	0.00319082	0
255	0.00317685	0
256	0.00316301	0
257	0.00314928	0
258	0.00313567	0
259	0.00312218	0
260	0.00310881	0
261	0.00309555	0
262	0.0030824	0
263	0.00306936	0
264	0.00305643	0
265	0.00304361	0
266	0.0030309	0
267	0.00301829	0
268	0.00300579	0
269	0.00299339	0
270	0.00298109	0
271	0.00296889	0
272	0.00295679	0
273	0.00294479	0
274	0.00293289	0
275	0.00292108	0
276	0.00290937	0
277	0.00289775	0
278	0.00288622	0
279	0.00287478	0
280	0.00286343	0
281	0.00285218	0
282	0.00284101	0
283	0.00282992	0
284	0.00281893	0
285	0.00280802	0
286	0.00279719	0
287	0.00278644	0
288	0.00277578	0
289	0.0027652	0
290	0.0027547	0
291	0.00274428	0
292	0.00273393	0
293	0.00272367	0
294	0.00271348	0
295	0.00270336	0
296	0.00269332	0
297	0.00268336	0
298	0.00267347	0
299	0.00266365	0
300	0.0026539	0
301	0.00264422	0
302	0.00263462	0
303	0.00262508	0
304	0.00261561	0
305	0.00260621	0
306	0.00259688	0
307	0.00258761	0
308	0.00257841	0
309	0.00256927	0
310	0.0025602	0
311	0.00255119	0
312	0.00254224	0
313	0.00253336	0
314	0.00252454	0
315	0.00251578	0
316	0.00250708	0
317	0.00249844	0
318	0.00248986	0
319	0.00248133	0
320	0.00247287	0
321	0.00246446	0
322	0.00245611	0
323	0.00244781	0
324	0.00243957	0
325	0.00243139	0
326	0.00242326	0
327	0.00241518	0
328	0.00240716	0
329	0.00239919	0
330	0.00239128	0
331	0.00238341	0
332	0.0023756	0
333	0.00236783	0
334	0.00236012	0
335	0.00235246	0
336	0.00234484	0
337	0.00233728	0
338	0.00232976	0
339	0.00232229	0
340	0.00231487	0
341	0.0023075	0
342	0.00230017	0
343	0.00229289	0
344	0.00228565	0
345	0.00227846	0
346	0.00227132	0
347	0.00226422	0
348	0.00225716	0
349	0.00225014	0
350	0.00224317	0
351	0.00223625	0
352	0.00222936	0
353	0.00222252	0
354	0.00221572	0
355	0.00220896	0
356	0.00220224	0
357	0.00219556	0
358	0.00218893	0
359	0.00218233	0
360	0.00217577	0
361	0.00216925	0
362	0.00216277	0
363	0.00215633	0
364	0.00214993	0
365	0.00214357	0
366	0.00213724	0
367	0.00213095	0
368	0.0021247	0
369	0.00211848	0
370	0.00211231	0
371	0.00210616	0
372	0.00210006	0
373	0.00209399	0
374	0.00208795	0
375	0.00208195	0
376	0.00207598	0
377	0.00207005	0
378	0.00206415	0
379	0.00205828	0
380	0.00205245	0
381	0.00204665	0
382	0.00204089	0
383	0.00203515	0
384	0.00202945	0
385	0.00202378	0
386	0.00201814	0
387	0.00201253	0
388	0.00200696	0
389	0.00200141	0
390	0.0019959	0
391	0.00199041	0
392	0.00198496	0
393	0.00197954	0
394	0.00197414	0
395	0.00196877	0
396	0.00196344	0
397	0.00195813	0
398	0.00195285	0
399	0.0019476	0
400	0.00194237	0
401	0.00193718	0
402	0.00193201	0
403	0.00192687	0
404	0.00192176	0
405	0.00191667	0
406	0.00191161	0
407	0.00190658	0
408	0.00190157	0
409	0.00189659	0
410	0.00189164	0
411	0.00188671	0
412	0.0018818	0
413	0.00187692	0
414	0.00187207	0
415	0.00186724	0
416	0.00186244	0
417	0.00185766	0
418	0.0018529	0
419	0.00184817	0
420	0.00184347	0
421	0.00183878	0
422	0.00183412	0
423	0.00182949	0
424	0.00182488	0
425	0.00182029	0
426	0.00181572	0
427	0.00181117	0
428	0.00180665	0
429	0.00180215	0
430	0.00179768	0
431	0.00179322	0
432	0.00178879	0
433	0.00178438	0
434	0.00177999	0
435	0.00177562	0
436	0.00177127	0
437	0.00176694	0
438	0.00176264	0
439	0.00175835	0
440	0.00175409	0
441	0.00174985	0
442	0.00174562	0
443	0.00174142	0
444	0.00173724	0
445	0.00173307	0
446	0.00172893	0
447	0.00172481	0
448	0.0017207	0
449	0.00171662	0
450	0.00171255	0
451	0.00170851	0
452	0.00170448	0
453	0.00170047	0
454	0.00169648	0
455	0.00169251	0
456	0.00168855	0
457	0.00168462	0
458	0.0016807	0
459	0.0016768	0
460	0.00167292	0
461	0.00166906	0
462	0.00166521	0
463	0.00166138	0
464	0.00165757	0
465	0.00165378	0
466	0.00165	0
467	0.00164624	0
468	0.0016425	0
469	0.00163878	0
470	0.00163507	0
471	0.00163138	0
472	0.0016277	0
473	0.00162404	0
474	0.0016204	0
475	0.00161677	0
476	0.00161316	0
477	0.00160956	0
478	0.00160598	0
479	0.00160242	0
480	0.00159887	0
481	0.00159534	0
482	0.00159182	0
483	0.00158832	0
484	0.00158484	0
485	0.00158136	0
486	0.00157791	0
487	0.00157447	0
488	0.00157104	0
489	0.00156763	0
490	0.00156423	0
491	0.00156085	0
492	0.00155748	0
493	0.00155413	0
494	0.00155079	0
495	0.00154746	0
496	0.00154415	0
497	0.00154085	0
498	0.00153757	0
499	0.0015343	0
500	0.00153104	0
501	0.0015278	0
502	0.00152457	0
503	0.00152136	0
504	0.00151816	0
505	0.00151497	0
506	0.00151179	0
507	0.00150863	0
508	0.00150548	0
509	0.00150234	0
510	0.00149922	0
511	0.00149611	0
512	0.00149301	0
513	0.00148993	0
514	0.00148685	0
515	0.00148379	0
516	0.00148075	0
517	0.00147771	0
518	0.00147469	0
519	0.00147168	0
520	0.00146868	0
521	0.00146569	0
522	0.00146272	0
523	0.00145975	0
