Iteration	 Training error	 Validation error 
1	0.392553	0
2	0.347711	0
3	0.347898	0
4	0.347955	0
5	0.346544	0
6	0.345987	0
7	0.345826	0
8	0.345628	0
9	0.34529	0
10	0.344782	0
11	0.344079	0
12	0.343072	0
13	0.341561	0
14	0.339222	0
15	0.335393	0
16	0.328636	0
17	0.317269	0
18	0.30418	0
19	0.288834	0
20	0.268885	0
21	0.249326	0
22	0.229301	0
23	0.202586	0
24	0.22616	0
25	0.155699	0
26	0.359766	0
27	0.129121	0
28	0.439518	0
29	0.266405	0
30	0.181264	0
31	0.308279	0
32	0.167571	0
33	0.402678	0
34	0.233842	0
35	0.158269	0
36	0.145957	0
37	0.124565	0
38	0.0922776	0
39	0.0795788	0
40	0.0655006	0
41	0.0582492	0
42	0.0532173	0
43	0.0472652	0
44	0.0439161	0
45	0.0410091	0
46	0.0384111	0
47	0.0362242	0
48	0.0343181	0
49	0.0326183	0
50	0.0310901	0
51	0.029708	0
52	0.0284508	0
53	0.0273016	0
54	0.0262465	0
55	0.0252739	0
56	0.0243743	0
57	0.0235395	0
58	0.0227625	0
59	0.0220372	0
60	0.0213586	0
61	0.0207221	0
62	0.0201238	0
63	0.0195602	0
64	0.0190284	0
65	0.0185257	0
66	0.0180496	0
67	0.017598	0
68	0.017169	0
69	0.0167609	0
70	0.0163721	0
71	0.0160013	0
72	0.0156471	0
73	0.0153084	0
74	0.0149843	0
75	0.0146738	0
76	0.0143763	0
77	0.0140911	0
78	0.0138175	0
79	0.0135548	0
80	0.0133023	0
81	0.0130594	0
82	0.0128255	0
83	0.0126001	0
84	0.0123827	0
85	0.0121728	0
86	0.0119701	0
87	0.0117742	0
88	0.0115848	0
89	0.0114015	0
90	0.0112239	0
91	0.011052	0
92	0.0108853	0
93	0.0107236	0
94	0.0105668	0
95	0.0104145	0
96	0.0102666	0
97	0.0101229	0
98	0.00998321	0
99	0.00984736	0
100	0.00971518	0
101	0.00958655	0
102	0.0094613	0
103	0.00933932	0
104	0.00922047	0
105	0.00910463	0
106	0.00899169	0
107	0.00888155	0
108	0.00877409	0
109	0.00866922	0
110	0.00856685	0
111	0.00846689	0
112	0.00836925	0
113	0.00827385	0
114	0.00818062	0
115	0.00808948	0
116	0.00800037	0
