Iteration	 Training error	 Validation error 
1	0.0460979	0
2	0.0231438	0
3	0.0144813	0
4	0.01127	0
5	0.00956478	0
6	0.0084014	0
7	0.00752147	0
8	0.00682282	0
9	0.00625093	0
10	0.00577229	0
11	0.00536473	0
12	0.00501284	0
13	0.00470551	0
14	0.00443449	0
15	0.00419351	0
16	0.00397769	0
17	0.0037832	0
18	0.00360695	0
19	0.00344643	0
20	0.0032996	0
21	0.00316473	0
22	0.00304042	0
23	0.00292544	0
24	0.00281877	0
25	0.00271953	0
26	0.00262697	0
27	0.00254042	0
28	0.00245932	0
29	0.00238316	0
30	0.00231151	0
31	0.00224396	0
32	0.00218018	0
33	0.00211987	0
34	0.00206273	0
35	0.00200854	0
36	0.00195706	0
37	0.0019081	0
38	0.00186147	0
39	0.00181702	0
40	0.00177459	0
41	0.00173406	0
42	0.00169529	0
43	0.00165818	0
44	0.00162261	0
45	0.0015885	0
46	0.00155576	0
47	0.00152431	0
48	0.00149407	0
49	0.00146497	0
50	0.00143696	0
51	0.00140997	0
52	0.00138395	0
53	0.00135884	0
54	0.00133461	0
55	0.0013112	0
56	0.00128857	0
57	0.00126669	0
58	0.00124551	0
59	0.00122502	0
60	0.00120517	0
61	0.00118593	0
62	0.00116728	0
63	0.00114919	0
64	0.00113163	0
65	0.00111459	0
66	0.00109804	0
67	0.00108196	0
68	0.00106632	0
69	0.00105112	0
70	0.00103634	0
71	0.00102195	0
72	0.00100794	0
73	0.000994298	0
74	0.000981011	0
75	0.000968063	0
76	0.000955442	0
77	0.000943135	0
78	0.000931132	0
79	0.00091942	0
80	0.000907991	0
81	0.000896833	0
82	0.000885937	0
83	0.000875294	0
84	0.000864896	0
85	0.000854735	0
86	0.000844802	0
87	0.000835089	0
88	0.000825591	0
89	0.000816299	0
90	0.000807207	0
91	0.000798309	0
92	0.000789598	0
93	0.00078107	0
94	0.000772718	0
95	0.000764537	0
96	0.000756521	0
97	0.000748667	0
98	0.000740969	0
99	0.000733422	0
100	0.000726022	0
101	0.000718766	0
102	0.000711648	0
103	0.000704665	0
104	0.000697814	0
105	0.00069109	0
106	0.00068449	0
107	0.000678011	0
108	0.000671649	0
109	0.000665402	0
110	0.000659266	0
111	0.000653238	0
112	0.000647316	0
113	0.000641497	0
114	0.000635779	0
115	0.000630157	0
116	0.000624632	0
117	0.000619199	0
118	0.000613856	0
119	0.000608602	0
120	0.000603434	0
121	0.00059835	0
122	0.000593349	0
123	0.000588427	0
124	0.000583584	0
125	0.000578817	0
126	0.000574125	0
127	0.000569506	0
128	0.000564958	0
129	0.00056048	0
130	0.000556069	0
131	0.000551726	0
132	0.000547447	0
133	0.000543232	0
134	0.00053908	0
135	0.000534988	0
136	0.000530956	0
137	0.000526982	0
138	0.000523065	0
139	0.000519204	0
140	0.000515398	0
141	0.000511645	0
142	0.000507945	0
143	0.000504296	0
144	0.000500697	0
145	0.000497148	0
146	0.000493646	0
147	0.000490193	0
148	0.000486785	0
149	0.000483423	0
150	0.000480106	0
151	0.000476832	0
152	0.000473602	0
153	0.000470413	0
