Iteration	 Training error	 Validation error 
1	0.0257333	0
2	0.0171364	0
3	0.0126762	0
4	0.0103764	0
5	0.00893455	0
6	0.00790084	0
7	0.00710658	0
8	0.00647103	0
9	0.00594812	0
10	0.00550881	0
11	0.00513362	0
12	0.00480887	0
13	0.00452464	0
14	0.00427352	0
15	0.00404985	0
16	0.00384921	0
17	0.00366813	0
18	0.00350378	0
19	0.0033539	0
20	0.0032166	0
21	0.00309034	0
22	0.00297378	0
23	0.00286585	0
24	0.00276559	0
25	0.00267219	0
26	0.00258497	0
27	0.00250331	0
28	0.0024267	0
29	0.00235467	0
30	0.00228681	0
31	0.00222278	0
32	0.00216224	0
33	0.00210492	0
34	0.00205056	0
35	0.00199894	0
36	0.00194985	0
37	0.00190311	0
38	0.00185855	0
39	0.00181602	0
40	0.00177539	0
41	0.00173652	0
42	0.00169931	0
43	0.00166365	0
44	0.00162944	0
45	0.0015966	0
46	0.00156505	0
47	0.00153471	0
48	0.00150551	0
49	0.00147739	0
50	0.00145028	0
51	0.00142414	0
52	0.00139892	0
53	0.00137456	0
54	0.00135103	0
55	0.00132827	0
56	0.00130626	0
57	0.00128495	0
58	0.00126432	0
59	0.00124433	0
60	0.00122495	0
61	0.00120616	0
62	0.00118792	0
63	0.00117022	0
64	0.00115303	0
65	0.00113633	0
66	0.00112009	0
67	0.0011043	0
68	0.00108895	0
69	0.001074	0
70	0.00105946	0
71	0.00104529	0
72	0.00103149	0
73	0.00101804	0
74	0.00100493	0
75	0.000992147	0
76	0.000979677	0
77	0.00096751	0
78	0.000955635	0
79	0.000944042	0
80	0.000932719	0
81	0.000921659	0
82	0.000910852	0
83	0.00090029	0
84	0.000889964	0
85	0.000879866	0
86	0.000869989	0
87	0.000860327	0
88	0.000850871	0
89	0.000841616	0
90	0.000832554	0
91	0.000823681	0
92	0.00081499	0
93	0.000806476	0
94	0.000798134	0
95	0.000789958	0
96	0.000781943	0
97	0.000774085	0
98	0.000766379	0
99	0.000758821	0
100	0.000751406	0
101	0.000744131	0
102	0.000736992	0
103	0.000729984	0
104	0.000723105	0
105	0.000716351	0
106	0.000709719	0
107	0.000703204	0
108	0.000696805	0
109	0.000690518	0
110	0.00068434	0
111	0.000678268	0
112	0.0006723	0
113	0.000666434	0
114	0.000660665	0
115	0.000654993	0
116	0.000649415	0
117	0.000643928	0
118	0.00063853	0
119	0.000633219	0
120	0.000627994	0
121	0.000622851	0
122	0.000617789	0
123	0.000612807	0
124	0.000607902	0
125	0.000603072	0
126	0.000598316	0
127	0.000593632	0
128	0.000589019	0
129	0.000584475	0
130	0.000579998	0
131	0.000575587	0
132	0.000571241	0
133	0.000566957	0
134	0.000562736	0
135	0.000558575	0
136	0.000554473	0
137	0.000550429	0
138	0.000546442	0
139	0.00054251	0
140	0.000538633	0
141	0.000534808	0
142	0.000531037	0
143	0.000527316	0
144	0.000523645	0
145	0.000520024	0
146	0.00051645	0
147	0.000512924	0
148	0.000509444	0
149	0.00050601	0
150	0.00050262	0
151	0.000499274	0
152	0.00049597	0
153	0.000492709	0
154	0.000489488	0
155	0.000486308	0
156	0.000483168	0
157	0.000480067	0
158	0.000477004	0
159	0.000473979	0
160	0.00047099	0
161	0.000468038	0
162	0.000465121	0
163	0.000462239	0
164	0.000459392	0
165	0.000456578	0
166	0.000453797	0
167	0.000451049	0
168	0.000448333	0
169	0.000445648	0
170	0.000442995	0
171	0.000440371	0
172	0.000437777	0
173	0.000435213	0
174	0.000432678	0
175	0.000430171	0
176	0.000427692	0
177	0.00042524	0
178	0.000422815	0
179	0.000420417	0
180	0.000418045	0
181	0.000415699	0
182	0.000413378	0
183	0.000411082	0
184	0.00040881	0
185	0.000406562	0
186	0.000404339	0
187	0.000402138	0
188	0.000399961	0
189	0.000397806	0
190	0.000395674	0
191	0.000393563	0
192	0.000391474	0
193	0.000389407	0
194	0.00038736	0
195	0.000385334	0
196	0.000383328	0
197	0.000381343	0
198	0.000379377	0
199	0.000377431	0
200	0.000375504	0
201	0.000373595	0
202	0.000371706	0
203	0.000369834	0
204	0.000367981	0
205	0.000366146	0
206	0.000364328	0
207	0.000362528	0
208	0.000360744	0
209	0.000358978	0
210	0.000357228	0
211	0.000355494	0
212	0.000353777	0
213	0.000352076	0
214	0.00035039	0
215	0.00034872	0
216	0.000347065	0
217	0.000345425	0
218	0.0003438	0
219	0.00034219	0
220	0.000340594	0
221	0.000339012	0
222	0.000337445	0
223	0.000335892	0
224	0.000334352	0
225	0.000332826	0
226	0.000331313	0
227	0.000329813	0
228	0.000328327	0
229	0.000326853	0
230	0.000325392	0
231	0.000323943	0
232	0.000322507	0
233	0.000321084	0
234	0.000319672	0
235	0.000318272	0
236	0.000316884	0
237	0.000315507	0
238	0.000314142	0
239	0.000312789	0
240	0.000311446	0
241	0.000310115	0
242	0.000308795	0
243	0.000307485	0
244	0.000306186	0
245	0.000304897	0
246	0.000303619	0
247	0.000302352	0
248	0.000301094	0
249	0.000299847	0
250	0.000298609	0
251	0.000297381	0
252	0.000296163	0
253	0.000294955	0
254	0.000293755	0
255	0.000292566	0
256	0.000291385	0
257	0.000290214	0
258	0.000289052	0
259	0.000287899	0
260	0.000286754	0
261	0.000285618	0
262	0.000284491	0
263	0.000283373	0
264	0.000282263	0
265	0.000281161	0
266	0.000280067	0
267	0.000278982	0
268	0.000277905	0
269	0.000276835	0
270	0.000275774	0
271	0.000274721	0
272	0.000273675	0
273	0.000272637	0
274	0.000271606	0
275	0.000270583	0
276	0.000269567	0
277	0.000268559	0
278	0.000267558	0
279	0.000266564	0
280	0.000265577	0
281	0.000264597	0
282	0.000263624	0
283	0.000262658	0
284	0.000261698	0
285	0.000260746	0
286	0.0002598	0
287	0.000258861	0
288	0.000257928	0
289	0.000257002	0
290	0.000256082	0
291	0.000255168	0
292	0.000254261	0
293	0.00025336	0
294	0.000252465	0
295	0.000251576	0
296	0.000250693	0
297	0.000249816	0
298	0.000248945	0
299	0.00024808	0
300	0.00024722	0
301	0.000246366	0
302	0.000245518	0
303	0.000244676	0
304	0.000243839	0
305	0.000243007	0
306	0.000242181	0
307	0.000241361	0
308	0.000240546	0
309	0.000239736	0
310	0.000238931	0
311	0.000238131	0
312	0.000237337	0
313	0.000236548	0
314	0.000235763	0
315	0.000234984	0
316	0.00023421	0
317	0.00023344	0
318	0.000232676	0
319	0.000231916	0
320	0.000231161	0
321	0.000230411	0
322	0.000229665	0
323	0.000228924	0
324	0.000228188	0
325	0.000227456	0
326	0.000226729	0
327	0.000226006	0
328	0.000225287	0
329	0.000224573	0
330	0.000223864	0
331	0.000223158	0
332	0.000222457	0
333	0.00022176	0
334	0.000221068	0
335	0.000220379	0
336	0.000219695	0
337	0.000219014	0
338	0.000218338	0
339	0.000217666	0
340	0.000216998	0
341	0.000216333	0
342	0.000215673	0
343	0.000215016	0
344	0.000214363	0
345	0.000213715	0
346	0.000213069	0
347	0.000212428	0
348	0.00021179	0
349	0.000211156	0
350	0.000210526	0
351	0.000209899	0
352	0.000209276	0
353	0.000208656	0
354	0.00020804	0
355	0.000207428	0
356	0.000206819	0
357	0.000206213	0
358	0.000205611	0
359	0.000205012	0
360	0.000204416	0
361	0.000203824	0
362	0.000203235	0
363	0.000202649	0
364	0.000202067	0
365	0.000201488	0
366	0.000200912	0
367	0.000200339	0
368	0.000199769	0
369	0.000199203	0
370	0.000198639	0
371	0.000198079	0
372	0.000197521	0
373	0.000196967	0
374	0.000196415	0
375	0.000195867	0
376	0.000195321	0
377	0.000194779	0
378	0.000194239	0
379	0.000193702	0
380	0.000193168	0
381	0.000192637	0
382	0.000192109	0
383	0.000191583	0
384	0.000191061	0
385	0.000190541	0
386	0.000190023	0
387	0.000189509	0
388	0.000188997	0
389	0.000188487	0
390	0.000187981	0
391	0.000187477	0
392	0.000186975	0
393	0.000186476	0
394	0.00018598	0
395	0.000185486	0
396	0.000184995	0
397	0.000184506	0
398	0.00018402	0
399	0.000183536	0
400	0.000183055	0
401	0.000182576	0
402	0.0001821	0
403	0.000181625	0
404	0.000181154	0
405	0.000180684	0
406	0.000180217	0
407	0.000179752	0
408	0.00017929	0
409	0.00017883	0
410	0.000178372	0
411	0.000177916	0
412	0.000177463	0
413	0.000177012	0
414	0.000176563	0
415	0.000176116	0
416	0.000175671	0
417	0.000175229	0
418	0.000174789	0
419	0.00017435	0
420	0.000173914	0
421	0.00017348	0
422	0.000173049	0
423	0.000172619	0
424	0.000172191	0
425	0.000171765	0
426	0.000171341	0
427	0.00017092	0
428	0.0001705	0
429	0.000170082	0
430	0.000169667	0
431	0.000169253	0
432	0.000168841	0
433	0.000168431	0
434	0.000168023	0
435	0.000167617	0
436	0.000167213	0
437	0.00016681	0
438	0.00016641	0
439	0.000166011	0
440	0.000165614	0
441	0.000165219	0
442	0.000164826	0
443	0.000164435	0
444	0.000164045	0
445	0.000163657	0
446	0.000163271	0
447	0.000162887	0
448	0.000162504	0
449	0.000162123	0
450	0.000161744	0
451	0.000161367	0
452	0.000160991	0
453	0.000160617	0
454	0.000160245	0
455	0.000159874	0
456	0.000159505	0
457	0.000159137	0
458	0.000158772	0
459	0.000158407	0
460	0.000158045	0
461	0.000157684	0
462	0.000157324	0
463	0.000156967	0
464	0.00015661	0
465	0.000156256	0
466	0.000155902	0
467	0.000155551	0
468	0.000155201	0
469	0.000154852	0
470	0.000154505	0
471	0.000154159	0
472	0.000153815	0
473	0.000153473	0
474	0.000153132	0
475	0.000152792	0
476	0.000152454	0
477	0.000152117	0
478	0.000151781	0
479	0.000151447	0
480	0.000151115	0
481	0.000150784	0
482	0.000150454	0
483	0.000150126	0
484	0.000149799	0
485	0.000149473	0
486	0.000149149	0
487	0.000148826	0
488	0.000148504	0
489	0.000148184	0
490	0.000147865	0
491	0.000147548	0
492	0.000147231	0
493	0.000146916	0
494	0.000146603	0
495	0.00014629	0
496	0.000145979	0
497	0.000145669	0
498	0.000145361	0
499	0.000145054	0
500	0.000144747	0
