Iteration	 Training error	 Validation error 
1	0.0601332	0
2	0.0281207	0
3	0.0161101	0
4	0.0120438	0
5	0.0100331	0
6	0.00869488	0
7	0.00769453	0
8	0.00690868	0
9	0.00627228	0
10	0.00574522	0
11	0.00530091	0
12	0.0049209	0
13	0.00459193	0
14	0.00430423	0
15	0.00405037	0
16	0.00382467	0
17	0.00362263	0
18	0.00344069	0
19	0.00327597	0
20	0.00312612	0
21	0.00298921	0
22	0.00286361	0
23	0.00274799	0
24	0.00264119	0
25	0.00254224	0
26	0.0024503	0
27	0.00236466	0
28	0.00228469	0
29	0.00220984	0
30	0.00213963	0
31	0.00207366	0
32	0.00201154	0
33	0.00195296	0
34	0.00189761	0
35	0.00184524	0
36	0.00179561	0
37	0.00174852	0
38	0.00170378	0
39	0.00166121	0
40	0.00162067	0
41	0.00158201	0
42	0.0015451	0
43	0.00150983	0
44	0.00147609	0
45	0.00144379	0
46	0.00141283	0
47	0.00138314	0
48	0.00135464	0
49	0.00132725	0
50	0.00130093	0
51	0.00127559	0
52	0.0012512	0
53	0.0012277	0
54	0.00120503	0
55	0.00118317	0
56	0.00116206	0
57	0.00114168	0
58	0.00112197	0
59	0.00110292	0
60	0.00108448	0
61	0.00106663	0
62	0.00104934	0
63	0.00103259	0
64	0.00101635	0
65	0.00100059	0
66	0.000985306	0
67	0.000970466	0
68	0.000956053	0
69	0.000942049	0
70	0.000928437	0
71	0.000915202	0
72	0.000902327	0
73	0.000889799	0
74	0.000877604	0
75	0.000865728	0
76	0.00085416	0
77	0.000842888	0
78	0.000831901	0
79	0.000821187	0
80	0.000810738	0
81	0.000800544	0
82	0.000790595	0
83	0.000780883	0
84	0.000771399	0
85	0.000762136	0
86	0.000753086	0
87	0.000744242	0
88	0.000735597	0
89	0.000727145	0
90	0.000718878	0
91	0.000710792	0
92	0.00070288	0
93	0.000695137	0
94	0.000687558	0
95	0.000680137	0
96	0.000672869	0
97	0.000665751	0
98	0.000658776	0
99	0.000651943	0
100	0.000645245	0
101	0.000638679	0
102	0.000632241	0
103	0.000625928	0
104	0.000619735	0
105	0.000613661	0
106	0.0006077	0
107	0.000601851	0
108	0.00059611	0
109	0.000590474	0
110	0.00058494	0
111	0.000579506	0
112	0.000574168	0
113	0.000568925	0
114	0.000563774	0
115	0.000558713	0
116	0.000553739	0
117	0.00054885	0
118	0.000544043	0
119	0.000539318	0
120	0.000534672	0
121	0.000530102	0
122	0.000525608	0
123	0.000521186	0
124	0.000516836	0
125	0.000512556	0
126	0.000508344	0
127	0.000504199	0
128	0.000500118	0
129	0.000496101	0
130	0.000492146	0
131	0.000488252	0
132	0.000484417	0
133	0.000480639	0
134	0.000476919	0
135	0.000473254	0
136	0.000469643	0
137	0.000466084	0
138	0.000462578	0
139	0.000459123	0
140	0.000455717	0
141	0.00045236	0
142	0.00044905	0
143	0.000445787	0
144	0.000442569	0
145	0.000439396	0
146	0.000436267	0
147	0.000433181	0
148	0.000430137	0
149	0.000427134	0
150	0.000424171	0
151	0.000421248	0
152	0.000418363	0
153	0.000415517	0
154	0.000412708	0
155	0.000409935	0
156	0.000407199	0
157	0.000404497	0
158	0.00040183	0
159	0.000399197	0
160	0.000396597	0
161	0.000394029	0
162	0.000391494	0
163	0.00038899	0
164	0.000386517	0
165	0.000384074	0
166	0.000381661	0
167	0.000379277	0
168	0.000376921	0
169	0.000374594	0
170	0.000372295	0
171	0.000370022	0
172	0.000367777	0
173	0.000365558	0
174	0.000363364	0
175	0.000361196	0
176	0.000359053	0
177	0.000356934	0
178	0.000354839	0
179	0.000352768	0
180	0.00035072	0
181	0.000348696	0
182	0.000346693	0
183	0.000344713	0
184	0.000342755	0
185	0.000340818	0
186	0.000338902	0
187	0.000337007	0
188	0.000335132	0
189	0.000333278	0
190	0.000331443	0
191	0.000329627	0
192	0.000327831	0
193	0.000326054	0
194	0.000324295	0
195	0.000322555	0
196	0.000320832	0
197	0.000319128	0
198	0.00031744	0
199	0.00031577	0
200	0.000314117	0
201	0.000312481	0
202	0.000310861	0
203	0.000309257	0
204	0.000307669	0
205	0.000306097	0
206	0.00030454	0
207	0.000302999	0
208	0.000301472	0
209	0.000299961	0
210	0.000298464	0
211	0.000296981	0
212	0.000295513	0
213	0.000294059	0
214	0.000292618	0
215	0.000291191	0
216	0.000289778	0
217	0.000288378	0
218	0.00028699	0
219	0.000285616	0
220	0.000284254	0
221	0.000282905	0
222	0.000281569	0
223	0.000280244	0
224	0.000278931	0
225	0.000277631	0
226	0.000276342	0
227	0.000275064	0
228	0.000273798	0
229	0.000272543	0
230	0.0002713	0
231	0.000270067	0
232	0.000268845	0
233	0.000267633	0
234	0.000266433	0
235	0.000265242	0
236	0.000264062	0
237	0.000262892	0
238	0.000261732	0
239	0.000260582	0
240	0.000259442	0
241	0.000258311	0
242	0.00025719	0
243	0.000256078	0
244	0.000254975	0
245	0.000253882	0
246	0.000252797	0
247	0.000251722	0
248	0.000250655	0
249	0.000249598	0
250	0.000248548	0
251	0.000247508	0
252	0.000246475	0
253	0.000245451	0
254	0.000244435	0
255	0.000243428	0
256	0.000242428	0
257	0.000241436	0
258	0.000240452	0
259	0.000239476	0
260	0.000238508	0
261	0.000237547	0
262	0.000236593	0
263	0.000235647	0
264	0.000234708	0
265	0.000233777	0
266	0.000232852	0
267	0.000231935	0
268	0.000231025	0
269	0.000230121	0
270	0.000229224	0
271	0.000228335	0
272	0.000227451	0
273	0.000226575	0
274	0.000225704	0
275	0.000224841	0
276	0.000223983	0
277	0.000223132	0
278	0.000222288	0
279	0.000221449	0
280	0.000220617	0
281	0.00021979	0
282	0.00021897	0
283	0.000218155	0
284	0.000217347	0
285	0.000216544	0
286	0.000215747	0
287	0.000214955	0
288	0.000214169	0
289	0.000213389	0
290	0.000212614	0
291	0.000211845	0
292	0.000211081	0
293	0.000210322	0
294	0.000209568	0
295	0.00020882	0
296	0.000208077	0
297	0.000207339	0
298	0.000206606	0
299	0.000205878	0
300	0.000205155	0
301	0.000204437	0
302	0.000203724	0
303	0.000203016	0
304	0.000202312	0
305	0.000201613	0
306	0.000200919	0
307	0.000200229	0
308	0.000199544	0
309	0.000198864	0
310	0.000198188	0
311	0.000197516	0
312	0.000196849	0
313	0.000196186	0
314	0.000195528	0
315	0.000194873	0
316	0.000194223	0
317	0.000193577	0
318	0.000192936	0
319	0.000192298	0
320	0.000191665	0
321	0.000191035	0
322	0.00019041	0
323	0.000189788	0
324	0.000189171	0
