Iteration	 Training error	 Validation error 
1	0.405756	0
2	0.339738	0
3	0.334441	0
4	0.299027	0
5	0.259281	0
6	0.214386	0
7	0.167734	0
8	0.130456	0
9	0.103605	0
10	0.0874912	0
11	0.0775992	0
12	0.0707569	0
13	0.0654021	0
14	0.0606518	0
15	0.0561484	0
16	0.0519638	0
17	0.0480877	0
18	0.044379	0
19	0.0409278	0
20	0.0377692	0
21	0.0348065	0
22	0.0321098	0
23	0.0297277	0
24	0.0276542	0
25	0.0258316	0
26	0.024195	0
27	0.022733	0
28	0.0214231	0
29	0.0202243	0
30	0.0190206	0
31	0.0177287	0
32	0.0164529	0
33	0.015382	0
34	0.0145105	0
35	0.013746	0
36	0.0130517	0
37	0.0124217	0
38	0.0118529	0
39	0.0113378	0
40	0.0108682	0
41	0.0104373	0
42	0.0100401	0
43	0.00967259	0
44	0.00933174	0
45	0.00901478	0
46	0.00871929	0
47	0.00844318	0
48	0.00818463	0
49	0.00794203	0
50	0.00771396	0
51	0.00749915	0
52	0.0072965	0
53	0.00710498	0
54	0.00692371	0
55	0.00675188	0
56	0.00658875	0
57	0.00643367	0
58	0.00628605	0
59	0.00614534	0
60	0.00601107	0
61	0.00588278	0
62	0.00576007	0
63	0.00564257	0
64	0.00552995	0
65	0.00542189	0
66	0.00531811	0
67	0.00521835	0
68	0.00512238	0
69	0.00502997	0
70	0.00494092	0
71	0.00485504	0
72	0.00477216	0
73	0.00469212	0
74	0.00461478	0
75	0.00453999	0
76	0.00446762	0
77	0.00439756	0
78	0.00432969	0
79	0.00426392	0
80	0.00420014	0
81	0.00413827	0
82	0.00407821	0
83	0.0040199	0
84	0.00396325	0
85	0.00390819	0
86	0.00385465	0
87	0.00380258	0
88	0.00375192	0
89	0.0037026	0
90	0.00365458	0
91	0.0036078	0
92	0.00356222	0
93	0.00351779	0
94	0.00347447	0
95	0.00343221	0
96	0.00339098	0
97	0.00335075	0
98	0.00331147	0
99	0.00327311	0
100	0.00323564	0
101	0.00319903	0
102	0.00316325	0
103	0.00312827	0
104	0.00309407	0
105	0.00306061	0
106	0.00302788	0
107	0.00299586	0
108	0.00296451	0
109	0.00293382	0
110	0.00290377	0
111	0.00287433	0
112	0.0028455	0
113	0.00281724	0
114	0.00278955	0
115	0.0027624	0
116	0.00273579	0
117	0.00270969	0
118	0.00268409	0
119	0.00265897	0
120	0.00263433	0
121	0.00261014	0
122	0.0025864	0
123	0.00256309	0
124	0.00254021	0
125	0.00251774	0
126	0.00249566	0
127	0.00247397	0
128	0.00245267	0
129	0.00243173	0
130	0.00241115	0
131	0.00239092	0
132	0.00237103	0
133	0.00235147	0
134	0.00233223	0
135	0.00231332	0
136	0.00229471	0
137	0.0022764	0
138	0.00225838	0
139	0.00224065	0
140	0.0022232	0
141	0.00220603	0
142	0.00218912	0
143	0.00217247	0
144	0.00215607	0
145	0.00213992	0
146	0.00212402	0
147	0.00210835	0
148	0.00209292	0
149	0.00207771	0
150	0.00206272	0
151	0.00204795	0
152	0.0020334	0
153	0.00201905	0
154	0.0020049	0
155	0.00199095	0
156	0.0019772	0
157	0.00196364	0
158	0.00195027	0
159	0.00193708	0
160	0.00192406	0
161	0.00191123	0
162	0.00189856	0
163	0.00188606	0
164	0.00187373	0
165	0.00186156	0
166	0.00184955	0
167	0.0018377	0
168	0.00182599	0
169	0.00181444	0
170	0.00180303	0
171	0.00179177	0
172	0.00178065	0
173	0.00176967	0
174	0.00175882	0
175	0.00174811	0
176	0.00173752	0
177	0.00172707	0
178	0.00171674	0
179	0.00170654	0
180	0.00169646	0
181	0.00168649	0
182	0.00167665	0
183	0.00166692	0
184	0.0016573	0
185	0.0016478	0
186	0.0016384	0
187	0.00162911	0
188	0.00161993	0
189	0.00161085	0
190	0.00160188	0
191	0.001593	0
192	0.00158422	0
193	0.00157554	0
194	0.00156696	0
195	0.00155847	0
196	0.00155007	0
197	0.00154176	0
198	0.00153354	0
199	0.00152541	0
200	0.00151737	0
201	0.00150941	0
202	0.00150153	0
203	0.00149374	0
204	0.00148603	0
205	0.00147839	0
206	0.00147084	0
207	0.00146337	0
208	0.00145597	0
209	0.00144864	0
210	0.00144139	0
211	0.00143421	0
212	0.00142711	0
213	0.00142007	0
214	0.00141311	0
215	0.00140621	0
216	0.00139938	0
217	0.00139261	0
218	0.00138592	0
219	0.00137928	0
220	0.00137271	0
221	0.00136621	0
222	0.00135976	0
223	0.00135338	0
224	0.00134706	0
225	0.00134079	0
226	0.00133459	0
227	0.00132844	0
228	0.00132234	0
229	0.00131631	0
230	0.00131033	0
231	0.0013044	0
232	0.00129853	0
233	0.00129271	0
234	0.00128695	0
235	0.00128123	0
236	0.00127557	0
237	0.00126995	0
238	0.00126439	0
239	0.00125887	0
240	0.0012534	0
241	0.00124798	0
242	0.00124261	0
243	0.00123729	0
244	0.001232	0
245	0.00122677	0
246	0.00122158	0
247	0.00121643	0
248	0.00121133	0
249	0.00120627	0
250	0.00120125	0
251	0.00119627	0
252	0.00119134	0
253	0.00118645	0
254	0.00118159	0
255	0.00117678	0
256	0.001172	0
257	0.00116727	0
258	0.00116257	0
259	0.00115791	0
260	0.00115329	0
261	0.0011487	0
262	0.00114416	0
263	0.00113964	0
264	0.00113517	0
265	0.00113073	0
266	0.00112632	0
267	0.00112195	0
268	0.00111761	0
269	0.0011133	0
270	0.00110903	0
271	0.0011048	0
272	0.00110059	0
273	0.00109642	0
274	0.00109227	0
275	0.00108816	0
276	0.00108408	0
277	0.00108003	0
278	0.00107602	0
279	0.00107203	0
280	0.00106807	0
281	0.00106414	0
282	0.00106024	0
283	0.00105637	0
284	0.00105252	0
285	0.00104871	0
286	0.00104492	0
287	0.00104116	0
288	0.00103742	0
289	0.00103372	0
290	0.00103004	0
291	0.00102638	0
292	0.00102276	0
293	0.00101915	0
294	0.00101558	0
295	0.00101203	0
296	0.0010085	0
297	0.001005	0
298	0.00100152	0
299	0.000998066	0
300	0.000994636	0
301	0.00099123	0
302	0.000987848	0
303	0.000984488	0
304	0.000981152	0
305	0.000977838	0
306	0.000974546	0
307	0.000971277	0
308	0.00096803	0
309	0.000964804	0
310	0.0009616	0
311	0.000958418	0
312	0.000955256	0
313	0.000952115	0
314	0.000948995	0
315	0.000945896	0
316	0.000942817	0
317	0.000939758	0
318	0.000936719	0
319	0.000933699	0
320	0.000930699	0
321	0.000927718	0
322	0.000924757	0
323	0.000921814	0
324	0.000918891	0
325	0.000915985	0
326	0.000913098	0
327	0.00091023	0
328	0.000907379	0
329	0.000904547	0
330	0.000901732	0
331	0.000898934	0
332	0.000896155	0
333	0.000893392	0
334	0.000890646	0
335	0.000887917	0
336	0.000885205	0
337	0.00088251	0
338	0.000879831	0
339	0.000877168	0
340	0.000874522	0
341	0.000871891	0
342	0.000869277	0
343	0.000866678	0
344	0.000864094	0
345	0.000861526	0
346	0.000858974	0
347	0.000856436	0
348	0.000853914	0
349	0.000851406	0
350	0.000848913	0
351	0.000846435	0
352	0.000843972	0
353	0.000841522	0
354	0.000839087	0
355	0.000836666	0
356	0.000834259	0
357	0.000831866	0
358	0.000829487	0
359	0.000827121	0
360	0.000824769	0
361	0.00082243	0
362	0.000820105	0
363	0.000817792	0
364	0.000815493	0
365	0.000813207	0
366	0.000810933	0
367	0.000808673	0
368	0.000806425	0
369	0.000804189	0
370	0.000801966	0
371	0.000799755	0
372	0.000797557	0
373	0.00079537	0
374	0.000793196	0
375	0.000791033	0
376	0.000788882	0
377	0.000786743	0
378	0.000784616	0
379	0.0007825	0
380	0.000780395	0
381	0.000778302	0
382	0.00077622	0
383	0.00077415	0
384	0.00077209	0
385	0.000770041	0
386	0.000768004	0
387	0.000765977	0
388	0.00076396	0
389	0.000761955	0
390	0.00075996	0
391	0.000757975	0
392	0.000756001	0
393	0.000754037	0
394	0.000752083	0
395	0.00075014	0
396	0.000748206	0
397	0.000746283	0
398	0.000744369	0
399	0.000742465	0
400	0.000740571	0
401	0.000738687	0
402	0.000736812	0
403	0.000734947	0
404	0.000733091	0
405	0.000731245	0
406	0.000729408	0
407	0.00072758	0
408	0.000725761	0
409	0.000723952	0
410	0.000722152	0
411	0.00072036	0
412	0.000718577	0
413	0.000716804	0
414	0.000715039	0
415	0.000713282	0
416	0.000711535	0
417	0.000709796	0
418	0.000708065	0
419	0.000706343	0
420	0.00070463	0
421	0.000702924	0
422	0.000701227	0
423	0.000699538	0
424	0.000697857	0
425	0.000696185	0
426	0.00069452	0
427	0.000692864	0
428	0.000691215	0
429	0.000689574	0
430	0.000687941	0
431	0.000686316	0
432	0.000684698	0
433	0.000683088	0
434	0.000681486	0
435	0.000679891	0
436	0.000678303	0
437	0.000676723	0
438	0.000675151	0
439	0.000673586	0
440	0.000672028	0
441	0.000670477	0
442	0.000668933	0
443	0.000667397	0
444	0.000665867	0
445	0.000664345	0
446	0.00066283	0
447	0.000661321	0
448	0.000659819	0
449	0.000658325	0
450	0.000656837	0
451	0.000655355	0
452	0.000653881	0
453	0.000652413	0
454	0.000650952	0
455	0.000649497	0
456	0.000648049	0
457	0.000646607	0
458	0.000645171	0
459	0.000643742	0
460	0.00064232	0
461	0.000640903	0
462	0.000639493	0
463	0.000638089	0
464	0.000636692	0
465	0.0006353	0
466	0.000633915	0
467	0.000632535	0
468	0.000631162	0
469	0.000629794	0
470	0.000628433	0
471	0.000627077	0
472	0.000625728	0
473	0.000624384	0
474	0.000623046	0
475	0.000621713	0
476	0.000620387	0
477	0.000619066	0
478	0.00061775	0
479	0.00061644	0
480	0.000615136	0
481	0.000613837	0
482	0.000612544	0
483	0.000611257	0
484	0.000609974	0
485	0.000608697	0
486	0.000607426	0
487	0.000606159	0
488	0.000604899	0
489	0.000603643	0
490	0.000602392	0
491	0.000601147	0
492	0.000599907	0
493	0.000598672	0
494	0.000597442	0
495	0.000596217	0
496	0.000594997	0
497	0.000593782	0
498	0.000592573	0
499	0.000591368	0
500	0.000590168	0
501	0.000588972	0
502	0.000587782	0
503	0.000586597	0
504	0.000585416	0
505	0.00058424	0
506	0.000583069	0
507	0.000581902	0
508	0.000580741	0
509	0.000579583	0
510	0.000578431	0
511	0.000577283	0
512	0.00057614	0
513	0.000575001	0
514	0.000573866	0
515	0.000572736	0
516	0.000571611	0
517	0.00057049	0
518	0.000569374	0
519	0.000568261	0
520	0.000567153	0
521	0.00056605	0
522	0.000564951	0
523	0.000563856	0
524	0.000562765	0
525	0.000561679	0
526	0.000560596	0
527	0.000559518	0
528	0.000558444	0
529	0.000557375	0
530	0.000556309	0
531	0.000555247	0
532	0.00055419	0
533	0.000553136	0
534	0.000552087	0
535	0.000551041	0
536	0.00055	0
537	0.000548962	0
538	0.000547928	0
539	0.000546898	0
540	0.000545873	0
541	0.00054485	0
542	0.000543832	0
543	0.000542818	0
544	0.000541807	0
545	0.0005408	0
546	0.000539797	0
547	0.000538798	0
548	0.000537802	0
549	0.00053681	0
550	0.000535822	0
551	0.000534837	0
552	0.000533856	0
553	0.000532879	0
554	0.000531905	0
555	0.000530934	0
556	0.000529968	0
557	0.000529004	0
558	0.000528045	0
559	0.000527088	0
560	0.000526136	0
561	0.000525186	0
562	0.00052424	0
563	0.000523298	0
564	0.000522359	0
565	0.000521423	0
566	0.000520491	0
567	0.000519562	0
568	0.000518636	0
569	0.000517714	0
570	0.000516795	0
571	0.000515879	0
572	0.000514966	0
573	0.000514057	0
574	0.000513151	0
575	0.000512248	0
576	0.000511348	0
577	0.000510451	0
578	0.000509558	0
579	0.000508668	0
580	0.000507781	0
581	0.000506896	0
582	0.000506015	0
583	0.000505138	0
584	0.000504263	0
585	0.000503391	0
586	0.000502522	0
587	0.000501656	0
588	0.000500793	0
589	0.000499933	0
590	0.000499076	0
591	0.000498223	0
592	0.000497371	0
593	0.000496523	0
594	0.000495678	0
595	0.000494836	0
596	0.000493996	0
597	0.00049316	0
598	0.000492326	0
599	0.000491495	0
600	0.000490667	0
601	0.000489841	0
602	0.000489019	0
603	0.000488199	0
604	0.000487382	0
605	0.000486568	0
606	0.000485756	0
607	0.000484947	0
608	0.000484141	0
609	0.000483337	0
610	0.000482536	0
611	0.000481738	0
612	0.000480943	0
613	0.00048015	0
614	0.00047936	0
615	0.000478572	0
616	0.000477787	0
617	0.000477004	0
618	0.000476224	0
619	0.000475447	0
620	0.000474672	0
621	0.0004739	0
622	0.00047313	0
623	0.000472363	0
624	0.000471598	0
625	0.000470836	0
626	0.000470076	0
627	0.000469318	0
628	0.000468563	0
629	0.000467811	0
630	0.000467061	0
631	0.000466313	0
632	0.000465568	0
633	0.000464825	0
634	0.000464084	0
635	0.000463346	0
636	0.00046261	0
637	0.000461877	0
638	0.000461146	0
639	0.000460417	0
640	0.00045969	0
641	0.000458966	0
642	0.000458244	0
643	0.000457524	0
644	0.000456807	0
645	0.000456092	0
646	0.000455379	0
647	0.000454668	0
648	0.00045396	0
649	0.000453254	0
650	0.00045255	0
651	0.000451848	0
652	0.000451148	0
653	0.000450451	0
654	0.000449755	0
655	0.000449062	0
656	0.000448371	0
657	0.000447682	0
658	0.000446995	0
659	0.00044631	0
660	0.000445628	0
661	0.000444947	0
662	0.000444269	0
663	0.000443593	0
664	0.000442918	0
665	0.000442246	0
666	0.000441576	0
667	0.000440908	0
668	0.000440242	0
669	0.000439577	0
670	0.000438915	0
671	0.000438255	0
672	0.000437597	0
673	0.000436941	0
674	0.000436287	0
675	0.000435635	0
676	0.000434984	0
677	0.000434336	0
678	0.00043369	0
679	0.000433045	0
680	0.000432403	0
681	0.000431762	0
682	0.000431123	0
683	0.000430486	0
684	0.000429851	0
685	0.000429218	0
686	0.000428587	0
687	0.000427958	0
688	0.00042733	0
689	0.000426705	0
690	0.000426081	0
691	0.000425459	0
692	0.000424839	0
693	0.00042422	0
694	0.000423604	0
695	0.000422989	0
696	0.000422376	0
697	0.000421765	0
698	0.000421155	0
699	0.000420548	0
700	0.000419942	0
701	0.000419338	0
702	0.000418735	0
703	0.000418135	0
704	0.000417536	0
705	0.000416938	0
706	0.000416343	0
707	0.000415749	0
708	0.000415157	0
709	0.000414566	0
710	0.000413978	0
711	0.000413391	0
712	0.000412805	0
713	0.000412221	0
714	0.000411639	0
715	0.000411059	0
716	0.00041048	0
717	0.000409903	0
718	0.000409327	0
719	0.000408753	0
720	0.000408181	0
721	0.00040761	0
722	0.000407041	0
723	0.000406473	0
724	0.000405908	0
725	0.000405343	0
726	0.00040478	0
727	0.000404219	0
728	0.000403659	0
729	0.000403101	0
730	0.000402545	0
731	0.00040199	0
732	0.000401436	0
733	0.000400884	0
734	0.000400334	0
735	0.000399785	0
736	0.000399237	0
737	0.000398691	0
738	0.000398147	0
739	0.000397604	0
740	0.000397062	0
741	0.000396522	0
742	0.000395984	0
743	0.000395447	0
744	0.000394911	0
745	0.000394377	0
746	0.000393844	0
747	0.000393313	0
748	0.000392783	0
749	0.000392255	0
750	0.000391728	0
751	0.000391202	0
752	0.000390678	0
753	0.000390155	0
754	0.000389634	0
755	0.000389114	0
756	0.000388596	0
757	0.000388078	0
758	0.000387563	0
759	0.000387048	0
760	0.000386535	0
761	0.000386024	0
762	0.000385513	0
763	0.000385004	0
764	0.000384497	0
765	0.00038399	0
766	0.000383485	0
767	0.000382982	0
768	0.000382479	0
769	0.000381978	0
770	0.000381479	0
771	0.00038098	0
772	0.000380483	0
773	0.000379988	0
774	0.000379493	0
775	0.000379	0
776	0.000378508	0
777	0.000378017	0
778	0.000377528	0
779	0.00037704	0
780	0.000376553	0
781	0.000376068	0
782	0.000375583	0
783	0.0003751	0
784	0.000374618	0
785	0.000374138	0
786	0.000373659	0
787	0.00037318	0
788	0.000372704	0
789	0.000372228	0
790	0.000371753	0
791	0.00037128	0
792	0.000370808	0
793	0.000370337	0
794	0.000369868	0
795	0.000369399	0
796	0.000368932	0
797	0.000368466	0
798	0.000368001	0
799	0.000367537	0
800	0.000367075	0
801	0.000366613	0
802	0.000366153	0
803	0.000365694	0
804	0.000365236	0
805	0.00036478	0
806	0.000364324	0
807	0.000363869	0
808	0.000363416	0
809	0.000362964	0
810	0.000362513	0
811	0.000362063	0
812	0.000361614	0
813	0.000361166	0
814	0.00036072	0
815	0.000360274	0
816	0.00035983	0
817	0.000359387	0
818	0.000358944	0
819	0.000358503	0
820	0.000358063	0
821	0.000357624	0
822	0.000357186	0
823	0.00035675	0
824	0.000356314	0
825	0.000355879	0
826	0.000355446	0
827	0.000355013	0
828	0.000354581	0
829	0.000354151	0
830	0.000353722	0
831	0.000353293	0
832	0.000352866	0
833	0.00035244	0
834	0.000352014	0
835	0.00035159	0
836	0.000351167	0
