Iteration	 Training error	 Validation error 
1	0.294102	0
2	0.256818	0
3	0.242532	0
4	0.234125	0
5	0.228318	0
6	0.223758	0
7	0.219921	0
8	0.216801	0
9	0.214191	0
10	0.211846	0
11	0.209639	0
12	0.207544	0
13	0.205553	0
14	0.203567	0
15	0.201671	0
16	0.199821	0
17	0.19721	0
18	0.193803	0
19	0.191187	0
20	0.189355	0
21	0.185715	0
22	0.184232	0
23	0.179626	0
24	0.177459	0
25	0.164015	0
26	0.145015	0
27	0.102537	0
28	0.0906665	0
29	0.0541382	0
30	0.134557	0
31	0.0633707	0
32	0.0732481	0
33	0.0685395	0
34	0.0647644	0
35	0.060521	0
36	0.0565702	0
37	0.0535103	0
38	0.0505341	0
39	0.0473435	0
40	0.0442665	0
41	0.0415038	0
42	0.0388162	0
43	0.0356593	0
44	0.0320049	0
45	0.0280573	0
46	0.0243987	0
47	0.0215385	0
48	0.0195399	0
49	0.0181418	0
50	0.0170423	0
51	0.0160914	0
52	0.0152363	0
53	0.0144622	0
54	0.0137605	0
55	0.0131205	0
56	0.012537	0
57	0.012004	0
58	0.0115149	0
59	0.0110644	0
60	0.010648	0
61	0.0102618	0
62	0.00990254	0
63	0.00956756	0
64	0.00925443	0
65	0.00896106	0
66	0.00868562	0
67	0.00842651	0
68	0.00818232	0
69	0.00795178	0
70	0.00773378	0
71	0.00752732	0
72	0.00733149	0
73	0.00714551	0
74	0.00696863	0
75	0.0068002	0
76	0.00663963	0
77	0.00648636	0
78	0.0063399	0
79	0.00619979	0
80	0.00606561	0
81	0.00593696	0
82	0.00581352	0
83	0.00569496	0
84	0.00558101	0
85	0.00547141	0
86	0.00536598	0
87	0.00526451	0
88	0.00516686	0
89	0.00507286	0
90	0.00498239	0
91	0.00489527	0
92	0.00481136	0
93	0.00473049	0
94	0.0046525	0
95	0.00457721	0
96	0.00450449	0
97	0.00443419	0
98	0.00436617	0
99	0.00430032	0
100	0.00423653	0
101	0.00417469	0
102	0.0041147	0
103	0.00405648	0
104	0.00399995	0
105	0.00394502	0
106	0.00389162	0
107	0.0038397	0
108	0.00378918	0
109	0.00374001	0
110	0.00369212	0
111	0.00364548	0
112	0.00360002	0
113	0.0035557	0
114	0.00351249	0
115	0.00347032	0
116	0.00342918	0
117	0.00338901	0
118	0.00334979	0
119	0.00331147	0
120	0.00327404	0
121	0.00323745	0
122	0.00320168	0
123	0.00316669	0
124	0.00313248	0
125	0.003099	0
126	0.00306623	0
127	0.00303416	0
128	0.00300275	0
129	0.002972	0
130	0.00294187	0
131	0.00291235	0
132	0.00288342	0
133	0.00285507	0
134	0.00282727	0
135	0.00280001	0
136	0.00277327	0
137	0.00274704	0
138	0.00272131	0
139	0.00269605	0
140	0.00267126	0
141	0.00264693	0
142	0.00262304	0
143	0.00259957	0
144	0.00257653	0
145	0.00255389	0
146	0.00253165	0
147	0.00250979	0
148	0.00248831	0
149	0.00246719	0
150	0.00244643	0
151	0.00242602	0
152	0.00240595	0
153	0.00238621	0
154	0.00236679	0
155	0.00234768	0
156	0.00232888	0
157	0.00231038	0
158	0.00229218	0
159	0.00227426	0
160	0.00225661	0
161	0.00223924	0
162	0.00222214	0
163	0.0022053	0
164	0.00218871	0
165	0.00217237	0
166	0.00215627	0
167	0.00214041	0
168	0.00212478	0
169	0.00210938	0
170	0.0020942	0
171	0.00207924	0
172	0.00206449	0
173	0.00204995	0
174	0.00203561	0
175	0.00202147	0
176	0.00200753	0
177	0.00199378	0
178	0.00198021	0
179	0.00196684	0
180	0.00195364	0
181	0.00194061	0
182	0.00192776	0
183	0.00191508	0
184	0.00190257	0
185	0.00189022	0
186	0.00187802	0
187	0.00186599	0
188	0.00185411	0
189	0.00184237	0
190	0.00183079	0
191	0.00181935	0
192	0.00180806	0
193	0.0017969	0
194	0.00178588	0
195	0.001775	0
196	0.00176424	0
197	0.00175362	0
198	0.00174313	0
199	0.00173275	0
200	0.00172251	0
201	0.00171238	0
202	0.00170237	0
203	0.00169248	0
204	0.0016827	0
205	0.00167304	0
206	0.00166349	0
207	0.00165404	0
208	0.0016447	0
209	0.00163547	0
210	0.00162634	0
211	0.00161731	0
212	0.00160838	0
213	0.00159955	0
214	0.00159082	0
215	0.00158218	0
216	0.00157363	0
217	0.00156518	0
218	0.00155682	0
219	0.00154855	0
220	0.00154036	0
221	0.00153226	0
222	0.00152425	0
223	0.00151631	0
224	0.00150847	0
225	0.0015007	0
226	0.00149301	0
227	0.0014854	0
228	0.00147787	0
229	0.00147041	0
230	0.00146303	0
231	0.00145572	0
232	0.00144849	0
233	0.00144133	0
234	0.00143423	0
235	0.00142721	0
236	0.00142026	0
237	0.00141337	0
238	0.00140655	0
239	0.0013998	0
240	0.00139311	0
241	0.00138648	0
242	0.00137992	0
243	0.00137342	0
244	0.00136698	0
245	0.0013606	0
246	0.00135428	0
247	0.00134802	0
248	0.00134182	0
249	0.00133567	0
250	0.00132958	0
251	0.00132354	0
252	0.00131756	0
253	0.00131164	0
254	0.00130576	0
255	0.00129994	0
256	0.00129417	0
257	0.00128845	0
258	0.00128279	0
259	0.00127717	0
260	0.0012716	0
261	0.00126608	0
262	0.00126061	0
263	0.00125518	0
264	0.0012498	0
265	0.00124447	0
266	0.00123919	0
267	0.00123394	0
268	0.00122874	0
269	0.00122359	0
270	0.00121848	0
271	0.00121341	0
272	0.00120838	0
273	0.0012034	0
274	0.00119846	0
275	0.00119355	0
276	0.00118869	0
277	0.00118387	0
278	0.00117908	0
279	0.00117434	0
280	0.00116963	0
281	0.00116496	0
282	0.00116033	0
283	0.00115573	0
284	0.00115117	0
285	0.00114665	0
286	0.00114216	0
287	0.0011377	0
288	0.00113329	0
289	0.0011289	0
290	0.00112455	0
291	0.00112023	0
292	0.00111595	0
293	0.0011117	0
294	0.00110748	0
295	0.00110329	0
296	0.00109914	0
297	0.00109502	0
298	0.00109092	0
299	0.00108686	0
300	0.00108283	0
301	0.00107883	0
302	0.00107485	0
303	0.00107091	0
304	0.001067	0
305	0.00106311	0
306	0.00105925	0
307	0.00105542	0
308	0.00105162	0
309	0.00104785	0
310	0.0010441	0
311	0.00104038	0
312	0.00103668	0
313	0.00103302	0
314	0.00102937	0
315	0.00102576	0
316	0.00102217	0
317	0.0010186	0
318	0.00101506	0
319	0.00101154	0
320	0.00100805	0
321	0.00100458	0
322	0.00100114	0
323	0.000997718	0
324	0.000994321	0
325	0.000990947	0
326	0.000987596	0
327	0.000984267	0
328	0.000980961	0
329	0.000977677	0
330	0.000974415	0
331	0.000971175	0
332	0.000967956	0
333	0.000964759	0
334	0.000961583	0
335	0.000958428	0
336	0.000955293	0
337	0.000952179	0
338	0.000949085	0
339	0.000946011	0
340	0.000942958	0
341	0.000939923	0
342	0.000936909	0
343	0.000933914	0
344	0.000930938	0
345	0.00092798	0
346	0.000925042	0
347	0.000922122	0
348	0.000919221	0
349	0.000916338	0
350	0.000913473	0
351	0.000910626	0
352	0.000907796	0
353	0.000904985	0
354	0.00090219	0
355	0.000899413	0
356	0.000896653	0
357	0.00089391	0
358	0.000891184	0
359	0.000888474	0
360	0.000885781	0
361	0.000883104	0
362	0.000880444	0
363	0.000877799	0
364	0.00087517	0
365	0.000872557	0
366	0.00086996	0
367	0.000867378	0
